floor,floors_count,rooms_count,total_meters,price,underground,price_per_meter
3,15,3,122.0,65000000,True,532787
37,54,3,73.61,32670000,True,443826
19,39,3,76.0,36000000,True,473684
30,31,3,103.8,53000000,True,510597
5,6,3,80.0,73000000,True,912500
2,6,3,110.5,99000000,True,895928
4,13,3,149.9,125000000,True,833889
37,85,3,187.5,150562821,True,803002
8,9,3,55.6,19390000,True,348741
12,17,3,74.6,20300000,True,272118
1,12,3,76.0,20900000,True,275000
14,14,3,74.0,22000000,True,297297
4,18,3,77.7,23950000,True,308237
12,45,3,80.6,28490000,True,353474
11,22,3,98.6,29000000,True,294118
3,40,3,70.8,29900000,True,422316
51,54,3,61.28,31500000,True,514034
16,17,3,80.0,32100000,True,401250
10,22,3,96.6,33000000,True,341615
27,35,3,73.0,35500000,True,486301
10,14,3,68.75,39000000,True,567273
3,40,3,92.9,38900000,True,418730
2,29,3,87.5,39500000,True,451429
3,6,3,74.0,46000000,True,621622
40,51,3,78.0,36700000,True,470513
25,52,3,70.0,36500000,True,521429
4,11,3,97.5,36900000,True,378462
23,34,3,59.2,37300000,True,630068
22,34,3,67.0,39900000,True,595522
3,13,3,67.8,40000000,True,589971
16,17,3,108.9,40990000,True,376400
3,21,3,85.9,40990000,True,477183
26,28,3,104.2,43500000,True,417466
27,28,3,110.1,44000000,True,399637
18,33,3,65.2,44300000,True,679448
14,14,3,95.0,44900000,True,472632
18,40,3,85.0,44500000,True,523529
3,11,3,69.9,45000000,True,643777
15,24,3,76.6,45000000,True,587467
7,13,3,120.0,46000000,True,383333
23,31,3,81.6,46900000,True,574755
7,34,3,111.7,47000000,True,420770
6,12,3,95.2,47800000,True,502101
7,48,3,110.0,49990000,True,454455
2,9,3,75.0,54900000,True,732000
18,36,3,102.0,57000000,True,558824
11,46,3,82.5,58000000,True,703030
20,58,3,92.5,57800000,True,624865
29,29,3,83.5,58400000,True,699401
20,20,3,95.6,60000000,True,627615
2,8,3,92.0,63420983,True,689359
5,23,3,103.5,65000000,True,628019
5,16,3,106.0,65000000,True,613208
12,15,3,100.0,65000000,True,650000
3,17,3,98.5,65500000,True,664975
15,25,3,110.0,65400000,True,594545
10,22,3,104.7,75000000,True,716332
5,19,3,106.5,75000000,True,704225
13,18,3,89.9,76000000,True,845384
3,7,3,148.2,83000000,True,560054
3,5,3,126.3,83000000,True,657165
10,53,3,138.0,85000000,True,615942
53,73,3,224.0,106000000,True,473214
23,76,3,184.0,110000000,True,597826
4,7,3,131.4,115290339,True,877400
60,85,3,156.6,141190694,True,901601
3,16,3,72.5,17000000,True,234483
12,17,3,74.8,18200000,True,243316
5,22,3,73.4,20500000,True,279292
3,20,3,70.0,30000000,True,428571
13,28,3,60.0,42000000,True,700000
4,9,3,105.7,53864951,True,509602
16,30,3,130.0,57500000,True,442308
6,6,3,86.0,58000000,True,674419
2,8,3,92.0,63799361,True,693471
2,12,3,64.8,15350000,True,236883
8,12,3,58.0,15400000,True,265517
3,21,3,86.1,15700000,True,182346
5,16,3,77.5,27200000,True,350968
4,4,3,129.0,31950000,True,247674
5,8,3,64.0,34500000,True,539062
18,33,3,78.3,35500000,True,453384
4,11,3,98.0,36300000,True,370408
29,53,3,81.7,38000000,True,465116
12,35,3,95.7,38500000,True,402299
7,16,3,82.79,38431118,True,464200
32,36,3,71.0,38900000,True,547887
5,22,3,93.2,40000000,True,429185
7,11,3,75.8,39950000,True,527045
23,25,3,73.2,39912634,True,545255
16,16,3,108.0,40990000,True,379537
13,28,3,76.6,41000000,True,535248
11,49,3,89.97,33285000,True,369957
7,8,3,82.0,34900000,True,425610
20,35,3,100.0,38500000,True,385000
8,16,3,103.6,45000000,True,434363
15,18,3,112.5,58000000,True,515556
12,24,3,70.0,58500000,True,835714
24,32,3,83.3,60000000,True,720288
2,5,3,81.0,63990000,True,790000
14,34,3,98.6,79000000,True,801217
19,22,3,115.0,82350000,True,716087
17,23,3,125.0,82850000,True,662800
2,3,3,234.7,125000000,True,532595
30,73,3,220.0,135000000,True,613636
8,9,3,56.9,11200000,True,196837
9,16,3,64.0,11500000,True,179688
2,9,3,52.0,12400000,True,238462
4,9,3,59.0,12500000,True,211864
1,16,3,65.3,12500000,True,191424
9,9,3,56.0,12500000,True,223214
7,9,3,59.0,12700000,True,215254
6,12,3,58.2,12900000,True,221649
1,9,3,61.9,13270000,True,214378
7,9,3,52.0,13300000,True,255769
1,9,3,60.9,14000000,True,229885
3,9,3,62.9,14500000,True,230525
1,9,3,56.4,14800000,True,262411
3,9,3,55.4,15000000,True,270758
12,12,3,63.0,15000000,True,238095
19,25,3,49.9,15300000,True,306613
2,12,3,64.0,15800000,True,246875
1,16,3,54.7,16000000,True,292505
5,9,3,59.3,15900000,True,268128
25,25,3,57.6,16000000,True,277778
8,9,3,60.5,15900000,True,262810
8,9,3,58.2,16999000,True,292079
14,18,3,80.0,16990000,True,212375
4,5,3,59.2,17250000,True,291385
9,9,3,66.1,17200000,True,260212
2,12,3,63.0,17490000,True,277619
6,9,3,65.0,17500000,True,269231
1,6,3,69.3,17500000,True,252525
9,17,3,76.4,17700000,True,231675
5,9,3,60.6,18400000,True,303630
1,5,3,54.4,18500000,True,340074
3,5,3,73.7,18600000,True,252374
6,12,3,62.7,18500000,True,295056
6,12,3,68.0,18700000,True,275000
5,14,3,74.2,18900000,True,254717
1,5,3,75.0,19000000,True,253333
2,5,3,69.3,20790000,True,300000
12,12,3,70.5,21200000,True,300709
4,12,3,65.0,22000000,True,338462
4,12,3,77.9,24000000,True,308087
17,17,3,76.4,24390000,True,319241
17,17,3,75.0,24500000,True,326667
3,14,3,72.0,25000000,True,347222
8,8,3,61.5,26700000,True,434146
10,14,3,73.4,27000000,True,367847
3,6,3,68.0,30000000,True,441176
2,12,3,72.9,38000000,True,521262
7,8,3,80.0,38700000,True,483750
2,6,3,70.8,39500000,True,557910
8,23,3,119.2,42500000,True,356544
33,39,3,81.4,42900000,True,527027
2,7,3,98.0,43900000,True,447959
15,20,3,77.0,45000000,True,584416
23,51,3,97.03,45410040,True,468000
4,12,3,90.0,46500000,True,516667
5,7,3,100.0,49000000,True,490000
12,25,3,76.0,49000000,True,644737
8,16,3,80.0,49000000,True,612500
4,8,3,96.0,52000000,True,541667
10,15,3,100.0,52500000,True,525000
11,40,3,95.0,52250000,True,550000
5,7,3,90.0,54000000,True,600000
2,9,3,74.4,54900000,True,737903
3,6,3,123.0,92250000,True,750000
3,9,3,69.3,37200000,True,536797
5,5,3,92.4,75000000,True,811688
11,25,3,109.2,89544000,True,820000
3,39,3,70.5,47630082,True,675604
12,58,3,62.3,25000000,True,401284
6,41,3,95.1,45448290,True,477900
5,28,3,94.0,57000000,True,606383
4,15,3,112.49,85627388,True,761200
47,47,3,131.9,59355000,True,450000
8,14,3,71.0,42300000,True,595775
2,21,3,79.64,44810000,True,562657
25,35,3,137.6,70000000,True,508721
6,16,3,73.4,19500000,True,265668
21,36,3,88.0,71126528,True,808256
3,4,3,188.5,175000000,True,928382
18,41,3,96.3,65573831,True,680933
5,9,3,54.2,11150000,True,205720
6,9,3,56.9,12100000,True,212654
3,5,3,68.0,12250000,False,180147
9,9,3,60.0,12400000,True,206667
2,9,3,58.3,12700000,True,217839
8,9,3,50.7,13500000,True,266272
5,5,3,42.2,13800000,True,327014
5,9,3,56.5,14000000,True,247788
9,12,3,61.0,14890000,True,244098
4,9,3,60.0,15000000,True,250000
4,9,3,55.6,14990000,True,269604
3,20,3,82.6,14990000,True,181477
2,9,3,60.0,15000000,True,250000
4,24,3,85.0,15500000,True,182353
9,9,3,59.8,15500000,True,259197
3,9,3,57.9,15500000,True,267703
1,5,3,55.4,15500000,True,279783
12,14,3,64.9,15690000,True,241757
4,9,3,56.0,15650000,True,279464
5,16,3,65.0,15600000,True,240000
3,9,3,59.2,15800001,True,266892
2,18,3,67.4,16000000,True,237389
14,17,3,71.7,15900000,True,221757
3,9,3,60.5,16200000,True,267769
2,9,3,60.0,16500000,True,275000
11,12,3,64.2,16400000,True,255452
2,9,3,58.7,16500000,True,281090
7,22,3,58.0,17235000,True,297155
6,12,3,65.3,17200000,True,263400
5,5,3,73.0,17200000,True,235616
5,31,3,59.0,17500000,True,296610
2,16,3,74.4,17700000,True,237903
12,25,3,58.0,17800000,True,306897
12,12,3,62.2,17999999,True,289389
1,8,3,59.0,18200000,True,308475
3,4,3,67.4,18500000,True,274481
1,5,3,72.2,18700000,True,259003
6,9,3,58.7,18750000,True,319421
3,10,3,83.0,23500000,True,283133
2,25,3,66.2,23500000,True,354985
12,32,3,61.0,23700000,True,388525
15,17,3,75.6,23999999,True,317460
5,9,3,59.0,23950000,True,405932
16,18,3,77.0,23990000,True,311558
6,28,3,62.8,24000000,True,382166
15,26,3,54.2,24300000,True,448339
5,5,3,93.4,24500000,True,262313
5,24,3,69.0,24900000,True,360870
8,29,3,80.7,25800550,True,319709
2,6,3,71.0,25990000,True,366056
2,9,3,56.8,26000000,True,457746
5,22,3,70.0,25970000,True,371000
3,37,3,72.0,26400000,True,366667
12,33,3,70.0,26800000,True,382857
8,24,3,68.6,27000000,True,393586
10,17,3,77.0,27250000,True,353896
8,19,3,60.0,27250000,True,454167
16,18,3,81.0,27500000,True,339506
21,30,3,80.4,27400000,True,340796
8,20,3,74.0,27800000,True,375676
6,8,3,79.0,27950000,True,353797
7,17,3,78.7,28500000,True,362135
10,21,3,76.97,28500000,True,370274
9,10,3,78.0,28800000,True,369231
5,5,3,65.0,28800000,True,443077
23,52,3,78.3,28900000,True,369093
5,5,3,104.4,29000000,True,277778
2,9,3,82.0,29000000,True,353659
28,29,3,81.2,29289082,True,360703
2,23,3,60.0,29900000,True,498333
3,4,3,62.0,30400000,True,490323
2,19,3,71.5,31000000,True,433566
4,8,3,75.8,31500000,True,415567
5,35,3,83.3,31500000,True,378151
9,10,3,76.0,31500000,True,414474
15,27,3,74.7,31999999,True,428380
38,41,3,72.0,33500000,True,465278
24,59,3,60.4,33900000,True,561258
2,6,3,66.4,34000000,True,512048
5,6,3,85.7,34000000,True,396733
4,32,3,83.8,34000000,True,405728
7,11,3,91.0,34000000,True,373626
18,39,3,86.1,34500000,True,400697
27,30,3,95.5,34999999,True,366492
4,8,3,74.7,34990000,True,468407
8,16,3,83.0,35000000,True,421687
5,20,3,85.6,35100000,True,410047
1,25,3,70.9,35000000,True,493653
7,41,3,91.2,80000000,True,877193
8,24,3,72.0,30000000,True,416667
20,34,3,87.7,59065950,True,673500
3,5,3,112.0,85000000,True,758929
20,21,3,46.5,14400000,True,309677
18,47,3,81.43,37261472,True,457589
3,13,3,149.2,68000000,True,455764
8,29,3,80.0,36900000,True,461250
8,17,3,142.1,91228200,True,642000
7,18,3,90.4,45000000,True,497788
2,17,3,72.6,43233300,True,595500
22,53,3,130.0,100000000,True,769231
2,13,3,79.3,38833210,True,489700
6,6,3,135.0,76900000,True,569630
4,30,3,142.8,56000000,True,392157
2,20,3,62.3,20880032,True,335153
4,9,3,70.0,32000000,True,457143
19,22,3,114.7,63500000,True,553618
3,19,3,86.5,38665500,True,447000
12,20,3,77.0,55000000,True,714286
9,14,3,127.9,95797100,True,749000
15,21,3,83.5,38000000,True,455090
10,13,3,79.9,39039140,True,488600
9,14,3,98.0,68500000,True,698980
16,24,3,91.0,22800000,True,250549
10,15,3,162.9,46426500,True,285000
21,43,3,82.6,42950000,True,519976
2,24,3,72.1,35109224,True,486952
15,19,3,71.8,53850000,True,750000
4,24,3,136.0,96000000,True,705882
20,43,3,84.2,37500000,True,445368
2,49,3,96.5,42189800,True,437200
10,34,3,84.0,75000000,True,892857
12,17,3,75.0,25900000,True,345333
2,25,3,87.5,37535225,True,428974
7,9,3,101.7,69950000,True,687807
18,51,3,93.57,39580110,True,423000
6,6,3,137.7,44500000,True,323166
2,11,3,103.0,59900000,True,581553
4,6,3,81.8,44581000,True,545000
40,51,3,78.0,36699999,True,470513
29,33,3,72.8,23999000,True,329657
15,30,3,74.9,26936362,True,359631
40,51,3,78.0,36698000,True,470487
8,53,3,150.0,135000000,True,900000
12,25,3,75.7,30010508,True,396440
6,59,3,58.5,19515600,True,333600
5,7,3,74.0,41500000,False,560811
18,33,3,91.6,23000000,True,251092
8,14,3,71.0,42000000,True,591549
12,17,3,75.4,25000000,True,331565
27,34,3,59.3,29436520,True,496400
4,35,3,72.2,31500000,True,436288
21,40,3,84.2,38500000,True,457245
2,7,3,97.1,43900000,True,452111
15,27,3,79.4,31752060,True,399900
3,6,3,138.0,129000000,True,934783
5,6,3,130.0,68000000,True,523077
4,46,3,90.2,64106527,True,710715
15,19,3,107.0,98900000,True,924299
2,28,3,52.1,20683700,True,397000
3,6,3,84.6,59900000,True,708038
9,34,3,57.1,23599430,True,413300
6,7,3,82.0,32000000,True,390244
4,34,3,92.5,35954750,True,388700
5,7,3,74.9,41500000,True,554072
4,9,3,60.0,17500000,True,291667
9,9,3,92.0,35000000,True,380435
6,21,3,102.8,49047216,True,477113
17,22,3,83.0,29000000,True,349398
6,15,3,69.74,29060658,True,416700
11,58,3,81.0,48300000,True,596296
2,16,3,62.45,27610643,True,442124
10,12,3,103.0,80000000,True,776699
8,44,3,85.19,39383337,True,462300
41,44,3,86.4,40200000,True,465278
24,44,3,69.0,31700000,True,459420
2,57,3,58.7,34497990,True,587700
8,22,3,123.3,66000000,True,535280
8,29,3,63.2,27900000,True,441456
24,31,3,68.4,31806000,True,465000
6,23,3,103.8,48500000,True,467245
2,29,3,56.8,17892000,True,315000
17,21,3,96.6,77420359,True,801453
6,6,3,83.6,47900000,True,572967
4,5,3,115.0,98000000,True,852174
34,41,3,80.8,61000000,True,754950
8,17,3,108.6,63867660,True,588100
3,6,3,80.0,39500000,True,493750
4,7,1,33.56,5600000,True,166865
5,49,1,39.39,19017492,True,482800
12,16,1,44.0,26296000,True,597636
2,5,1,30.0,7400000,True,246667
3,15,1,33.0,9350000,True,283333
7,9,1,34.1,6705550,True,196644
9,11,1,46.1,8800000,True,190889
2,24,1,34.0,8928743,True,262610
16,25,1,45.8,25356785,True,553642
3,8,1,31.7,7900000,True,249211
5,9,1,36.8,17632000,True,479130
10,12,1,35.3,15500000,True,439093
2,18,1,32.5,10036000,True,308800
6,13,1,82.8,71692437,True,865851
9,30,1,37.5,9562500,True,255000
3,14,1,44.0,14800000,True,336364
10,14,1,35.0,8900000,True,254286
2,23,1,19.9,7780403,True,390975
4,4,1,42.1,18000000,True,427553
3,12,1,35.0,10890000,True,311143
2,17,1,37.6,11100000,True,295213
2,13,1,33.0,10088067,True,305699
13,17,1,37.6,11000000,True,292553
2,12,1,37.0,8100000,True,218919
4,17,1,33.4,9544436,True,285762
14,32,1,33.4,18800000,True,562874
4,19,1,34.5,7739523,True,224334
5,5,1,28.1,6300000,True,224199
2,33,1,35.8,12404700,True,346500
12,18,1,33.0,8865000,True,268636
2,7,1,39.0,11571300,True,296700
3,14,1,37.0,12350000,True,333784
11,13,1,33.4,8906567,True,266664
14,23,1,41.1,21200000,True,515815
4,17,1,38.3,8490000,True,221671
9,9,1,32.0,11690000,True,365312
13,15,1,33.3,8977547,True,269596
14,17,1,30.5,7000000,True,229508
6,22,1,26.3,7942600,True,302000
18,22,1,30.0,11700000,True,390000
2,19,1,39.8,9237580,False,232100
9,9,1,31.0,13500000,True,435484
12,20,1,32.9,8832384,True,268462
1,10,1,40.0,9990000,True,249750
4,21,1,45.1,18927568,True,419680
22,23,1,25.3,9780398,True,386577
8,10,1,60.0,18900000,True,315000
16,75,1,43.4,26702284,True,615260
31,75,1,41.55,25963722,True,624879
2,12,1,31.05,9950000,True,320451
12,23,1,22.7,8240280,True,363008
4,12,1,34.6,14999999,True,433526
2,23,1,40.0,9741600,True,243540
5,14,1,33.7,9800000,True,290801
17,19,1,44.4,8550000,True,192568
32,75,1,47.56,28615282,True,601667
17,17,1,38.0,8200000,True,215789
11,28,1,46.6,21333480,True,457800
5,17,1,42.0,10500000,True,250000
6,9,1,31.6,8800000,True,278481
8,13,1,41.5,10500000,True,253012
12,17,1,39.2,12000000,True,306122
15,34,1,45.9,30454650,True,663500
8,17,1,44.48,22574774,True,507526
13,17,1,33.1,11226150,True,339159
13,14,1,38.5,11800000,True,306494
7,25,1,45.5,22350419,True,491218
2,4,1,37.8,26271000,True,695000
3,22,1,52.6,35920540,True,682900
1,5,1,30.5,13600000,True,445902
2,17,1,25.7,7565079,True,294361
13,16,1,34.2,9300000,True,271930
2,17,1,38.8,11359160,True,292762
18,18,1,41.1,10800000,True,262774
30,57,1,43.9,20229120,True,460800
3,36,1,37.13,24254244,True,653225
5,16,1,44.71,21431496,True,479345
4,23,1,41.8,19850000,True,474880
3,16,1,34.5,14000000,True,405797
7,26,1,31.1,21700000,True,697749
26,28,1,44.38,29580000,True,666516
15,27,1,36.4,15073421,True,414105
6,24,1,63.0,21800000,True,346032
22,33,1,71.3,26024500,True,365000
18,24,1,50.3,23434770,True,465900
10,12,1,34.9,11900000,True,340974
18,33,1,70.3,25970000,True,369417
13,15,1,49.5,43599600,True,880800
14,29,1,42.3,21000000,True,496454
3,3,1,44.7,8500000,True,190157
6,9,1,42.5,6500000,True,152941
6,7,1,43.14,6500000,True,150672
13,14,1,34.61,6504119,True,187926
2,3,1,35.8,6515600,True,182000
4,12,1,34.0,6567959,True,193175
12,14,1,32.87,6647004,True,202221
4,9,1,32.5,6744144,True,207512
22,30,1,23.72,6718518,True,283243
12,23,1,32.11,6713382,True,209074
1,9,1,36.23,6747548,True,186242
6,9,1,34.98,6721057,True,192140
9,9,1,35.64,6681752,True,187479
12,17,1,36.71,6681423,True,182006
16,17,1,36.34,6750465,True,185759
15,17,1,33.77,6787533,True,200993
15,17,1,33.46,6798369,True,203179
11,16,1,32.7,6791071,True,207678
11,17,1,32.26,6784734,True,210314
1,3,1,39.2,6860000,True,175000
9,9,1,36.46,6803618,True,186605
9,14,1,34.6,6812628,True,196897
10,14,1,37.22,6909744,True,185646
1,5,1,34.63,6920373,True,199838
10,12,1,34.67,6932449,True,199955
6,7,1,40.79,6942876,True,170210
14,14,1,32.25,6910594,True,214282
13,16,1,34.2,6947866,True,203154
1,3,1,39.6,6930000,True,175000
12,17,1,35.43,6971455,True,196767
12,14,1,38.37,7084014,True,184624
2,16,1,34.62,7077774,True,204442
16,17,1,35.83,7021139,True,195957
1,3,1,39.2,7016800,True,179000
4,9,1,38.27,7094952,True,185392
7,12,1,33.73,7045725,True,208886
6,9,1,34.74,7069693,True,203503
2,10,1,31.03,7060339,True,227533
6,14,1,35.81,7145456,True,199538
1,9,1,40.79,7118141,True,174507
1,14,1,34.88,7103451,True,203654
2,11,1,30.9,7195744,True,232872
8,14,1,39.01,7221717,True,185125
2,12,1,34.64,7248108,True,209241
10,10,1,38.79,7233094,True,186468
9,9,1,34.27,7233334,True,211069
16,16,1,35.83,7264014,True,202736
1,3,1,40.8,7262400,True,178000
2,9,1,38.38,7257044,True,189084
13,16,1,21.1,7253948,True,343789
14,17,1,34.1,7252558,True,212685
2,14,1,36.51,7308462,True,200177
12,23,1,32.74,7343915,True,224310
2,11,1,34.2,7312199,True,213807
2,12,1,39.97,7335934,True,183536
5,17,1,34.6,7320806,True,211584
3,14,1,35.4,7346593,True,207531
3,9,1,32.4,7366496,True,227361
5,28,1,32.3,7398605,True,229059
2,12,1,35.81,7376860,True,206000
3,12,1,32.42,7361497,True,227067
12,14,1,35.3,7413398,True,210011
7,14,1,35.4,7414136,True,209439
2,9,1,36.8,7414186,True,201472
2,9,1,34.3,7435896,True,216790
3,9,1,33.1,7427308,True,224390
8,9,1,37.12,7401171,True,199385
2,14,1,37.11,7420182,True,199951
1,3,1,45.9,7435800,True,162000
1,9,1,38.27,7483086,True,195534
1,13,1,32.56,7493357,True,230140
9,12,1,35.77,7493135,True,209481
2,10,1,37.0,7476817,True,202076
2,9,1,32.4,7467227,True,230470
3,17,1,32.89,7483554,True,227533
3,17,1,32.31,7482228,True,231576
5,17,1,35.63,7487942,True,210158
18,22,1,38.17,7451338,True,195215
5,9,1,36.1,7588834,True,210217
27,28,1,34.6,7523216,True,217434
2,11,1,36.5,7552762,True,206925
4,15,1,34.57,7592960,True,219640
2,12,1,38.7,14990000,True,387339
5,7,1,47.5,10100000,True,212632
16,46,1,30.1,16749295,True,556455
3,15,1,54.0,14800000,True,274074
7,10,1,34.0,19000000,True,558824
7,36,1,40.9,30348986,True,742029
12,27,1,50.1,27500000,True,548902
3,15,1,34.35,7599636,True,221241
5,13,1,33.89,7582825,True,223748
1,14,1,39.79,7556598,True,189912
13,14,1,32.7,7539734,True,230573
13,17,1,42.84,7595361,True,177296
8,14,1,34.61,7585614,True,219174
10,10,1,34.06,7542756,True,221455
2,9,1,34.6,7593108,True,219454
9,9,1,38.22,7581243,True,198358
9,9,1,38.27,7581220,True,198098
3,14,1,34.23,7586106,True,221622
14,14,1,32.58,7507351,True,230428
5,14,1,34.22,7568313,True,221166
7,9,1,36.46,7576617,True,207806
2,11,1,32.6,7640135,True,234360
5,15,1,32.57,7622781,True,234043
5,10,1,34.57,7637096,True,220917
5,10,1,33.89,7649597,True,225718
10,10,1,35.56,7633381,True,214662
5,17,1,32.89,7609260,True,231355
2,10,1,35.6,7617599,True,213978
8,14,1,36.36,7605312,True,209167
7,17,1,36.41,7624641,True,209411
12,16,1,35.67,7605194,True,213210
16,16,1,39.56,7614183,True,192472
9,9,1,32.27,7667190,True,237595
2,10,1,32.81,7698283,True,234632
4,14,1,37.86,7732451,True,204238
9,15,1,35.19,7735681,True,219826
3,13,1,32.54,7740445,True,237875
3,15,1,32.68,7650304,True,234097
10,16,1,22.17,7679443,True,346389
1,14,1,40.92,7736294,True,189059
1,9,1,38.26,7689648,True,200984
9,9,1,35.29,7744496,True,219453
2,9,1,36.2,7710237,True,212990
14,17,1,36.2,7749913,True,214086
2,12,1,32.0,7706000,True,240812
1,9,1,44.48,7728000,True,173741
10,22,1,36.28,7726475,True,212968
4,17,1,33.0,7763105,True,235246
11,15,1,35.57,7835573,True,220286
